ID,NAME,PRICE,Quantity
3008,94283 (1428)  24 34,1495,6
3009,94287 24 34,1095,6
3010,94290(5058) 20 30,1305,12
3011,94291(5059) 20 30,985,11
3012,94292(5060) 20 30,1095,6
3013,94298(529) 16 26,820,6
3014,94307 20 30,1085,6
3015,94308(5063) 20 30,1095,12
3016,94318(5065) 20 30,1030,6
3017,94319(5064) 14 18,820,6
3018,94319(5064) 20 30,1005,6
3019,94319(5064) 32 40,1195,5
3020,94324(5066) 20 30,1040,6
3021,94324(5066) 32 40,1235,10
3022,94329(75515)  24 34,765,6
3023,94330(515) 16 26,820,6
3024,94335(75516) 20 30,695,6
3025,94335(75516) 32 38,810,12
3026,94336(5067) 20 30,1125,6
3027,94340(1974) 20 30,1195,18
3028,94341(5068) 20 30,1095,6
3029,94342(5069) 20 30,1235,6
3030,94343(5070) 20 30,985,6
3031,94344(5071) 20 30,930,12
3032,94344(5071) 32 40,1095,4
3033,94346(25071) 24 34,980,18
3034,94348(5073) 14 18,930,3
3035,94348(5073) 20 30,1085,12
3036,94348(5073) 32 40,1195,5
3037,94349(5072) 20 30,1205,6
3038,94352(3325) 28 38,1465,12
3039,94353(5074) 20 30,1040,6
3040,94354(534) 16 26,810,6
3041,94355(541) 16 26,885,12
3042,94356(25043) 24 34,1175,6
3043,94357(24019) 24 34,945,6
3044,94358(24025) 24 34,905,6
3045,94359(24031) 24 34,945,12
3046,94360(638) 12 22,720,6
3047,94361(647) 12 22,625,6
3048,94362(646) 12 22,685,6
3049,94363(641) 12 22,730,6
3050,94364(633) 12 22,760,12
3051,94365(643) 16 26,835,6
3052,94366(632) 12 22,730,12
3053,94367(631) 12 22,625,12
3054,94368(75450) 24 34,970,18
3055,94369(75437) 24 34,940,12
3056,94370(75440) 24 34,795,6
3057,94371(580) 24 34,1075,12
3058,94372(581) 24 34,1030,12
3059,A2204 34 40,1025,16
3060,A3(MB) 16  26      [620443],780,12
3061,A5 (RT) 12 14     [620439],499,3
3062,A6 (RT) 12 14     [620439],499,10
3063,A6129 22 32,685,6
3064,A6171 20 30,695,7
3065,A717 20 26,495,4
3066,AA755 16 26,520,6
3067,ADVIKA 24 34,500,-1
3068,AF1330 16 26,550,6
3069,AF45 16 26,745,6
3070,AF8050 26 36,990,24
3071,AG1309 20 30,755,6
3072,AG1514 20 30,950,6
3073,AG1561 20 30,940,1
3074,AG1801 20 30,980,6
3075,AG1900 20 30,950,12
3076,AG1915 20 30,985,8
3077,AG1929 20 30,770,6
3078,AG1932 20 30,1059,-6
3079,AG1937 20 30,1021,12
3080,AG1953 20 30,995,6
3081,AG1967 20 30,1088,5
3082,AG1970 20 30,1216,-1
3083,AG3002 20 30,1270,6
3084,AG3008 20 30,1225,6
3085,AG3014 30 40,1200,12
3086,AG3018 20 30,1010,18
3087,AG3020 20 30,1390,6
3088,AG3021 20 30,1055,6
3089,AG3022 30 40,1340,23
3090,AG3051 20 30,1045,6
3091,AG3052 30 40,1360,12
3092,AG3058  20 30,1055,24
3093,AG3064 20 30,1080,18
3094,AG3067 20 30,1130,30
3095,ALIZA 36 40,1235,1
3096,ANJALI 24 34,1610,6
3097,APSARA 22 32,1301,12
3098,B1002 38,275,11
3099,B16524 18,480,1
3100,B17538 10 16,360,4
3101,B17539 10 16,340,7
3102,B17543 10 16,340,8
3103,B1845 32 36,1095,3
3104,B2365 32 36,355,1
3105,B2407 32 36,1295,-6
3106,B941 10 16,495,4
3107,BD10019 32 40,1220,5
3108,BD10052 22 30,1060,20
3109,BD10052 32 40,1310,25
3110,BD1212 16 26,815,2
3111,BD1302 12 14,355,-1
3112,BD1342 16 26,650,6
3113,BD1343 16 26,755,18
3114,BD1354 12 14,395,2
3115,BD1375 16 26,775,-1
3116,BD1506 16 26    [611190],745,48
3117,BD1516 16 22     [611190],845,8
3118,BD1537 16 26,795,1
3119,BD1540 16 26     [611190],545,6
3120,BD1559 12 14,415,-2
3121,BD1576 16 26,725,6
3122,BD1587  16 26           [ 611190 ],725,6
3123,BD1588  16 22           [ 611190 ],895,16
3124,BD1588  16 26           [ 611190 ],955,-6
3125,BD246 12 14,385,-2
3126,BD505 22 32   [611190],1235,6
3127,BD509 32 38,1425,12
3128,BD511 32 38,1575,12
3129,BD518 22 32,1245,6
3130,BD530 22 32,1425,-1
3131,BD777 12 14,345,1
3132,BD955 16 26,795,6
3133,BG115 32 36,1395,2
3134,BG121(BITIYA) 20 30,1090,18
3135,BG126 20 30,1160,6
3136,BG1270 16 26,695,6
3137,BG137 32 40,990,5
3138,BG139 20 30,1015,12
3139,BG139 32 36,1415,6
3140,BG1670 20 30,1115,18
3141,BG1670 32 36,1115,9
3142,BG185 32 40,1255,10
3143,BG1895 32 40,1160,10
3144,BG1915 16 26,425,-2
3145,BG200 32 40,1255,15
3146,BG2010 20 30,1095,24
3147,BG2017 16 26,920,12
3148,BG205 20 30,1160,11
3149,BG2676 16 26,610,5
3150,BG3055 16 26,715,1
3151,BG3220 20 30,855,11
3152,BG3230 20 30,1225,6
3153,BG3230 32 40,1225,10
3154,BG3435 32 40,1175,1
3155,BG5016A 16 26,915,18
3156,BG5031 16 26,915,30
3157,BG5039 16 26,915,12
3158,BG5750 20 30,1375,-10
3159,BG5750 32 40,1575,10
3160,BG6007 16 26,865,36
3161,BG6026 16 26,910,18
3162,BG6620 16 26,715,-6
3163,BG7003 22 32,1220,48
3164,BG7006 22 32,1220,36
3165,BHUVIKA 32 40,2075,5
3166,BS2004 22 26,450,3
3167,BS560 22 26,515,3
3168,BUTTERFLY 16 22,899,7
3169,BW275 28 38,1264,6
3170,BW292 20 30,953,6
3171,BW317 28 38,630,18
3172,BW330  30 40        [620419],1175,6
3173,CP1408 11 13,1330,-3
3174,CP1408 5 7,1150,-1
3175,CP1408 8 10,1210,3
3176,CP5121 11 13,950,9
3177,CP5121 2 10,740,9
3178,CP5133 11 13,1070,3
3179,CP5134 11 13,1070,3
3180,CP5137 11 13,1015,6
3181,CP5793 11 13,1155,3
3182,CP5794 11 13,1155,6
3183,CP5794 2 10,890,9
3184,CP5797 11 13,1155,3
3185,CP5802 11 13,1170,6
3186,CP5808 11 13,1100,3
3187,CP5873 11 13,1170,3
3188,CP5873 5 10,950,6
3189,CP5874 11 13,1170,3
3190,CP5875  5 10,825,6
3191,CP5877 2 10,935,6
3192,CP6016 11 13,1210,9
3193,CP6016 2 10,935,18
3194,CP6041 11 13,1260,9
3195,CP6041 2 10,985,18
3196,CP6056 5 13,1025,26
3197,CP6057 5 13,795,9
3198,CP6063  11 13,1840,3
3199,CP6063 2 10,1485,9
3200,CP6064 11 13,1595,3
3201,CP6069 2 10,1250,17
3202,CP6070 2 10,1155,3
3203,CP8338 11 13,915,6
3204,CP8338 2 10,735,1
3205,CP8369 11 13,1160,3
3206,CP8530 11 13,1195,3
3207,CS5792  5 13,875,36
3208,CS6079 5 13,945,18
3209,CS6080 5 13,850,27
3210,CS6081 5 13,935,18
3211,CS8552  2 10,825,9
3212,CS8552 11 13,1070,3
3213,D100 L 2XL,295,46
3214,D103 L 2XL,310,3
3215,D300 19 21,255,3
3216,D300 L 2XL,295,18
3217,D301 12 15,235,20
3218,D45 12 15,145,5
3219,D65 12 15,175,12
3220,D65 16 18,185,15
3221,D800 12 15,230,-24
3222,D800 16 18,240,97
3223,D800 19 21,250,108
3224,DA1 12 15,170,32
3225,DA1 16 18,180,18
3226,DD2548 20 26,1005,12
3227,DEEPIKA 20 30,1515,18
3228,DG2741 24 34,1320,18
3229,DG2741 36 40,1530,12
3230,DG2744 24 34,1015,18
3231,DG2746 24 34,1265,12
3232,DG2746 36 40,1475,6
3233,DG2747 24 34,1115,6
3234,DG5203 24 34,1325,18
3235,DG5204 24 34,1325,6
3236,DG5205 24 34,1370,6
3237,DG600 12 15,195,12
3238,DG600 16 18,205,6
3239,DG7900 24 34,815,18
3240,DG9019 24 34,995,12
3241,DG9023 24 38,1100,44
3242,DISHA 24 34,1510,6
3243,DM1549 32 36,1005,12
3244,DM1569 32 36,605,12
3245,DM1569 38 42,715,18
3246,DM1593 32 36,605,6
3247,DM1593 38 42,715,9
3248,DM1644 38 42,1145,3
3249,DM1929 38 42,715,12
3250,DM1984 32 36,605,9
3251,DM1984 38 42,715,6
3252,DM2172 38 42,785,18
3253,DM2362 32 36,980,9
3254,DM2364 32 36,885,9
3255,DM2364 38 42,1000,6
3256,DM2379 32 36,610,3
3257,DM4556 32 36,945,3
3258,DM4557 32 36,950,6
3259,DM7847 32 36,1015,3
3260,DM7888 32 36,1015,15
3261,DR800 19 21,255,3
3262,DV2184 20 30,1375,1
3263,DW3090  34 40,1430,8
3264,DW3112 20 30,1085,-1
3265,DW3229 34 40      [620442],1430,8
3266,DW3256 22 32,1330,30
3267,DW3330 34 40,1480,16
3268,DW3535 34 40,1460,8
3269,DW3969 34 40,1425,8
3270,DW3991 22 32,1025,6
3271,DW469 16 26,715,-6
3272,DW5061 22 32,1730,30
3273,DW5061 34 40,1930,20
3274,DW5071 22 32,1430,36
3275,DW5071 34 40,1630,28
3276,DW5076 22 32,1630,6
3277,DW5076 34 40,1830,20
3278,DW5088 22 32,1630,24
3279,DW5088 34 40,1830,24
3280,DW779 16 26,515,6
3281,DW822 16 26    [620442],720,6
3282,DW913 16 26   [620442],855,12
3283,DW931 16 26   [620442],820,6
3284,DW983 16 26       [620442],955,12
3285,E1708 28 38,1320,5
3286,E2039 28 38,1140,6
3287,EF2470 28 38,1215,6
3288,EF2511 28 38,1475,6
3289,EF2525 28 38,1455,6
3290,EF2542 28 38,1515,1
3291,EF2552 28 38,1755,12
3292,EF2553 28 38,1695,30
3293,F10174 20 30,1260,6
3294,F10174 32 40,1490,-5
3295,F10317 20 30,1035,6
3296,F10346 30 40,1580,6
3297,F10389 32 40,1460,5
3298,F187 16 26,795,6
3299,F268 32 40,1260,5
3300,F486 32 40,1260,1
3301,FA1921 20 30,990,11
3302,FA2304 20 30,1205,-1
3303,FA2312 20 30,945,12
3304,FA2314 20 30,1090,11
3305,FA2317 20 30,1120,-1
3306,FA2320 20 30,975,6
3307,FA2321 20 30,1025,6
3308,FA2344 20 30,1219,-6
3309,FA2356 20 30,1238,5
3310,FA2359 20 30,1238,24
3311,FA2509  30 40,1425,6
3312,FA2513 20 30,1010,12
3313,FA2519 20 30,1145,18
3314,FLOWER 16 26,1065,12
3315,G1131 36 40,960,3
3316,G1134 36 40,930,3
3317,G1137 36 40,960,6
3318,G1138 36 40,960,12
3319,G1140 24 34,800,12
3320,G1140 36 40,960,12
3321,G1155 36 40,960,6
3322,G117 24 34,1050,6
3323,G2127 36 40,995,3
3324,G2147 36 40,700,4
3325,G2157 36 40,995,-3
3326,G2267 36 40,700,2
3327,G2271 36 40,915,12
3328,G2279 36 40,1085,5
3329,G2281 36 40,1050,3
3330,G2282 36 40,700,-3
3331,G2285 36 40,700,3
3332,G2302 36 40,700,3
3333,G2313 36 40,700,6
3334,GD (DISHI) 32 40,1580,15
3335,GD560 16 26,725,5
3336,H612 12 14,455,4
3337,HC1010 24 34,840,21
3338,HC1015 24 34,930,24
3339,HD1116 12 14,440,8
3340,HD1117 12 14,470,4
3341,HD1118 12 14,385,48
3342,HD1119 12 14,440,10
3343,HD1120 12 14,450,4
3344,HD1121 12 14,440,2
3345,HG113 24 34,915,18
3346,HG131 28 38,985,24
3347,HG1755 20 30,1788,18
3348,HG1770 20 30,1495,6
3349,HG178 28 38,1040,18
3350,HG1866 28 38,1229,5
3351,HG604 20 26,609,4
3352,IW106 1 10,535,13
3353,IW106 12 16,590,9
3354,IW144 1 10,595,23
3355,IW147 1 10,485,17
3356,IW163 1 10,555,3
3357,IW166 1 10,545,10
3358,IW169 1 10,490,10
3359,IW172 1 10,485,3
3360,IW180 1 10,450,1
3361,IW208  1 10     [611190],640,4
3362,IW2305 5 10,975,5
3363,IW3123 28 32,665,3
3364,IW601 2 10,895,9
3365,IW7566 11 13,1165,3
3366,IW7580 11 13,1320,3
3367,IW7625 2 10,870,18
3368,IW7627 2 10,870,18
3369,IW8341 11 13,1010,6
3370,IW8344 2 10,935,9
3371,JG1048 28 38,945,1
3372,JG786 20 30,715,6
3373,K1117  18 28       [620442],925,12
3374,K3921 20 30,960,12
3375,KALKI 16 26,1098,18
3376,KP102 11 13,1560,6
3377,KP102 2 10,1440,24
3378,KP103 5 10,1260,12
3379,KP129 32 40,375,20
3380,KP200  1 10     [611190],610,1
3381,KP225  1 10     [611190],610,10
3382,KP7000/1 32 36,599,-3
3383,KP7001 32 36,420,3
3384,KRITI 32 40,2170,5
3385,KS1987 16 26,625,1
3386,KS2115 16 26,1027,6
3387,KS2146 16 26,850,6
3388,KS2149 16 26   [620442],700,-6
3389,KS2153 16 26,675,24
3390,KS2156 16 26   [620442],855,6
3391,KS2160 16 26   [620442],805,18
3392,KS3331 24 34,1275,12
3393,KS3332 24 34,1190,18
3394,KS3360 20 30,1230,6
3395,KS3369 20 30,1315,6
3396,KS501 16 26,730,12
3397,KS502 16 26,705,24
3398,KS514 16 26,885,6
3399,KS703 20 30,1350,24
3400,KS705 24 34,1395,12
3401,KV16019 20,575,1
3402,KV18000 20,435,3
3403,KV18005 20,355,-3
3404,L023 12 14     [620411],445,-2
3405,L338 28 38,965,5
3406,L582 16 26       [62041100],860,84
3407,L583 16 22      [ 62041100],895,2
3408,LAALI 20 30,1125,6
3409,LAALI 32 40,1325,5
3410,LACHA-BENJO 20 30,1796,42
3411,LACHA-BENJO 32 38,1996,12
3412,LACHA-NANDINI 20 30,1895,15
3413,LACHA-NANDINI 32 38,2145,24
3414,LACHA-VELVET 20 30,1825,18
3415,LACHA-VELVET 32 38,2075,12
3416,LB023 12 14     [620411],445,6
3417,LB085 12 14  (62041100),445,14
3418,LB935 28 38,1450,1
3419,LB952 20 30,1243,12
3420,LB971  28 38     [620419],1035,6
3421,LB972  28 38     [620419],930,6
3422,LB985  30 40,1050,6
3423,LB986 28 38,1010,12
3424,LB987 20 26,815,4
3425,LF2231 20 26,0,-4
3426,LF2231 22 28,800,4
3427,LF2296 28 38,1055,6
3428,LF2311 30 40,1215,6
3429,LF2351 20 30,950,6
3430,LF2390 30 40,1123,6
3431,LF2403  28 38,1105,-1
3432,LF2404 20 26,930,24
3433,LF2428 30 40,1118,6
3434,LF2433 24 34,1916,42
3435,LF2436 20 26,1410,3
3436,LF2436 28 38,1720,36
3437,LF2437 24 34,1423,18
3438,LF2465 24 34,1339,18
3439,LF2477 32 42,1730,5
3440,LF2547 24 34,1105,42
3441,LF2579 24 34,992,12
3442,LF2591 20 26,780,4
3443,LF2591 30 40,999,12
3444,LF2610 20 30,885,12
3445,LF2864 28 38,1150,6
3446,LF2866 22 28,865,8
3447,LF3003 30 40,1339,6
3448,LF4040 30 40,1215,12
3449,LF4047 20 30,930,6
3450,LF4047 30 40,1140,12
3451,LF4048 24 34,795,-6
3452,LG381 30 40,1340,12
3453,LG449 30 40,1295,6
3454,LG462 28 38,1159,6
3455,LG474 28 38,1406,-6
3456,LG495 30 40,1406,6
3457,LG502 30 40,1450,6
3458,LI980 16 26,850,6
3459,LO1436 20 30,1160,1
3460,LO1487 20 30    [620419],1020,6
3461,LO1509 20 30,930,24
3462,LO1516 20 30,1299,12
3463,LO1519 20 30,1060,24
3464,LO1524 20 30,875,24
3465,LO1527 20 30,1095,24
3466,LO1529 20 30,1035,6
3467,LO1531 20 30,940,6
3468,LO1533 20 30,1150,12
3469,LO1534 20 30,965,18
3470,LO2002 20 30,1405,24
3471,LO2004 20 30,1095,36
3472,LU1603 24 34,650,6
3473,LU2119 30 40,1220,1
3474,LU2185 30 40,1406,12
3475,LU2186 30 40,1367,-6
3476,LU2192 30 40,1494,18
3477,LU2310 28 38,1050,6
3478,LU3103  30 40 [620419],1435,6
3479,LU5008 30 40,1200,1
3480,LU5017 28 38,995,6
3481,LU5058 28 38,820,12
3482,LW L,255,-1
3483,LW XL,265,1
3484,LW465 L 2XL,375,4
3485,LW466 L,210,4
3486,LW466 XL,215,1
3487,LW466 XXL,220,-5
3488,M1600 22 26,375,6
3489,M442 16 18,390,22
3490,M450 16 18,385,15
3491,MB1144 32 38,1399,-1
3492,MB155 16 26,885,6
3493,MB163 16 26,675,6
3494,MB2005  22 32,1170,12
3495,MB2005  34 38,1445,4
3496,MB2015 22 32,1205,6
3497,MB2015 34 38,1535,3
3498,MB302 16 22     [620443],785,16
3499,MB503 22 32,1180,6
3500,MF1926 6 8,650,3
3501,MF4649 28 38,1035,6
3502,MF4737 30 40,910,5
3503,MG0856 28 38,1115,-1
3504,MG1510 28 38,1145,6
3505,MG1516 28 38,1395,12
3506,MG1522  30 40     [620419],1525,6
3507,MG1523  28 38      [620419],990,5
3508,MG1528  28 38      [620419],860,24
3509,MG1530  20 26      [620419],950,16
3510,MG1544 28 38,955,30
3511,MG1550  28 38      [620419],1170,12
3512,MG1552  28 38      [620419],1050,12
3513,MG670 30 40,1245,6
3514,MG806 28 38,740,18
3515,MG807  20 26,585,8
3516,MG828 28 38,860,18
3517,MG840 28 38,805,18
3518,MG899 28 38,1261,6
3519,MP104 32 40,1199,10
3520,MP107 20 30,825,36
3521,MP107 32 40,1050,35
3522,N2119 2 12,285,12
3523,NAYSA 24 30,1785,4
3524,NC1175 20 30,990,6
3525,NC1261 20 30,895,6
3526,NC1307 20 30,1105,5
3527,NC1308 20 30,1095,6
3528,NC1338 20 30,1183,-6
3529,NC1376 16 22,655,4
3530,NC1404 20 30,1100,18
3531,NC2882 16 22,555,4
3532,NC3085 20 30,790,12
3533,NC3109 20 30,790,6
3534,NC3236 20 30,888,24
3535,NC3240  20 30,840,24
3536,NC3241 (A) 20 30,855,18
3537,NC3241 (B) 20 30,825,12
3538,NG145 30 40,1342,6
3539,NG163 30 40,1442,3
3540,NG173  30 40,1330,18
3541,NG175  30 40,1235,12
3542,NG181  30 40,1250,6
3543,NG191 30 40,1540,24
3544,NG192 30 40,1155,18
3545,NG1963 20 30,1235,6
3546,NG1976  20 30,1040,11
3547,NG1977  20 30,945,6
3548,NG1981 20 30,1210,6
3549,NG1982 20 30,1055,36
3550,NG1986 20 30,1015,24
3551,NG1988 20 30,1099,36
3552,NG1989 20 30,1099,36
3553,NG1990 20 30,1210,18
3554,NG1991 20 30,1050,24
3555,NG1993 20 30,1155,24
3556,NG1994 20 30,1155,18
3557,NG4182 24 34,800,6
3558,NG4263  30 40,1075,5
3559,NK4843 20 26,845,4
3560,NM1003 20 30,1090,6
3561,NM1016 16 26,830,6
3562,NN4730 20 26,780,1
3563,NN4909 28 38,1215,6
3564,NN4913 20 26       [620419],686,6
3565,NN4954 28 38,795,5
3566,NN4958 16 22        [620419],495,-4
3567,NN4958 24 30    [620419],595,11
3568,NN4962 24 30   [620419],575,4
3569,NN4971 20 30     [620419],510,16
3570,NN4971 30 40     [620419],695,53
3571,NN4972 24 30        [620419],615,8
3572,NN4977 24 34    [620419],510,6
3573,NN4985    20  26     [620419],595,61
3574,NN4985    28 38     [620419],755,71
3575,NN5001 16 26,745,6
3576,NN5002 16 26,735,-6
3577,NN5025 20 26,825,8
3578,NN5030 30 40,1375,24
3579,NN5031 20 26,515,40
3580,NN5031 28 38,695,11
3581,NN5032 20 26,630,20
3582,NN5032 28 38,755,42
3583,NNN-5555 32 38,1546,4
3584,NNN-DHOOM 16 22,896,4
3585,NT124 30 40,1200,6
3586,NT132 30 40,1213,12
3587,NT139 30 40,1234,12
3588,NT1823 20 30,1095,5
3589,NT1851 20 30,1045,-1
3590,NT1854 20 30,1095,6
3591,NT1855 20 30,1025,6
3592,NT1863 20 30,1200,-1
3593,NT1881 20 30,895,18
3594,NT1882 20 30,1251,-6
3595,NT1891 20 30,1251,1
3596,NT1899 20 30,1011,6
3597,NT1901 20 30,1256,-1
3598,NT1903 20 30,1112,6
3599,NT1920 20 30,1250,-1
3600,NT1924 20 30,1305,-1
3601,NT1941 20 30,1110,12
3602,NT1943 20 30,1060,6
3603,NW1036 24 34,1265,6
3604,NW2269 24 34,945,12
3605,NW2300 30 40,1095,24
3606,NW2321 18 28,795,24
3607,NW2374 30 40,995,12
3608,NW2393 30 40,895,12
3609,NW2400 36 40,1095,3
3610,NW2659 18 28,745,12
3611,NW2659 30 40,945,12
3612,NW396 18 34,795,18
3613,NW400 30 40,1195,4
3614,NW445 24 34,1595,12
3615,NW445 36 40,1795,3
3616,NW456 28 38,1245,6
3617,NW4872 36 40,1495,18
3618,NW4900 30 40,1195,6
3619,NW4936 18 28     [620419],995,12
3620,NW5029 18 28,995,6
3621,NW561 30 40,745,4
3622,NW912 24 34,1125,18
3623,NW912 30 40,1270,1
3624,NW912 36 40,1325,19
3625,O2547 10 16,360,4
3626,O2559 10 16,350,4
3627,O4291 10 16,350,4
3628,OCM1144 24 34,1270,6
3629,OR1019 28 38,830,12
3630,OR1064 34 40,775,8
3631,OR1216 30 40,975,36
3632,ORO4 34,200,5
3633,P-13 16 26,585,-2
3634,P200 12 15,175,4
3635,P200 16 18,185,3
3636,P200 19 21,200,6
3637,P500 19 21,255,3
3638,P600 19 21,215,3
3639,P900 12 15,225,52
3640,P900 16 18,235,9
3641,P900 19 21,245,-6
3642,PA1006 12 14,365,1
3643,PA3012 20 30,890,12
3644,PA3085 20 30,985,24
3645,PA555 16 26,560,-1
3646,PA8004 20 30,595,28
3647,PA804 16 26,445,-6
3648,PARI 16 26,655,7
3649,PARI 34 38,1535,1
3650,PB2019 16 26,645,18
3651,PC3038 30 40,1210,18
3652,PC3040 20 30,1055,36
3653,PC3044 20 30,1015,18
3654,PC320 30 40,1210,6
3655,PC401 30 40,1125,12
3656,PC448 30 40,1150,6
3657,PE328  20 30   [620419],985,6
3658,PG1608 20 26,845,8
3659,PG175 28 38,1065,12
3660,PG2229 20 30,1315,14
3661,PG2230 20 30,1275,-1
3662,PG2235 20 30,1280,6
3663,PG2237 20 30,935,5
3664,PG2241 20 30,960,6
3665,PG2247 20 30,1110,5
3666,PG2248 20 30,1250,12
3667,PG2249 20 30,1290,5
3668,PG2251 20 30,1350,6
3669,PG2253 28 38,1550,12
3670,PG2260 20 30,1250,28
3671,PG2261 20 30,1190,-1
3672,PG2262 20 30,1250,6
3673,PG2263 20 30,1213,6
3674,PG2267 20 30,1410,1
3675,PG2269 20 30,1349,17
3676,PG2274 20 30,1260,18
3677,PG2277 20 30,1269,-1
3678,PG2280 20 30,1203,6
3679,PG2285 20 30,1457,36
3680,PG2289 30 40,1523,6
3681,PG2290 30 40,1740,6
3682,PG2298 20 30,1593,-1
3683,PG2308 (L) 32 42,1780,30
3684,PG2308 (S)  20 30,1490,12
3685,PG2317 20 30,770,12
3686,PG2318 20 30,770,6
3687,PG2328 20 30,1269,60
3688,PG2329 (S)  32 42,1685,5
3689,PG2330 20 30,1585,50
3690,PG2373 20 30,1405,6
3691,PG2394 20 30,1325,18
3692,PG2397 20 30,1325,6
3693,PG2400 20 30,1210,30
3694,PG2401  20 30,1210,42
3695,PG2404 20 30,1350,6
3696,PG2407 28 38,999,36
3697,PG2408 20 30,1350,29
3698,PG2411 20 30,1090,6
3699,PG2418 30 40,1575,72
3700,PG2431  20 30,1205,18
3701,PG2432 20 30,1125,18
3702,PG2437 20 30,1330,12
3703,PG2454 20 30,1520,36
3704,PG2590 30 40,1345,-2
3705,PG5207 24 34,895,12
3706,PG5501 20 26,595,4
3707,PG566 20 30,875,1
3708,PP2193 28 38,1255,6
3709,PP2332 28 38,1270,-1
3710,PP2333 28 38,940,-1
3711,PP2402 28 38,1230,-6
3712,PP406 28 38,1135,-6
3713,PP498 28 38,1175,12
3714,PP558 20 26,1042,4
3715,PP590 36 42,1296,-4
3716,QT2458 30 40,1125,30
3717,R1053 18,420,3
3718,R1-993 16 26,720,5
3719,RC1442 20 30,1060,6
3720,RC2675 36 40,1295,3
3721,RC2676 36 40,1295,6
3722,RC2677 16 20,725,9
3723,RC2677 22 26,770,9
3724,RC2681 20 30,880,6
3725,RC2684 20 30,1105,12
3726,RC2684 36 40,1350,3
3727,RC2687 20 30,995,3
3728,RC2688 32 34,1290,4
3729,RC2688 36 40,1375,6
3730,RC2689 20 30,625,12
3731,RC2689 32 34,725,4
3732,RC2689 36 40,845,6
3733,RC511 28 38,800,6
3734,RC5130 36 40,1205,3
3735,RC5180 16 20,440,9
3736,RC5180 22 26,495,12
3737,RC6148 16 20,485,6
3738,RC6148 22 26,585,8
3739,RC6172 20 30,795,12
3740,RC6179 36 40,1150,3
3741,RC6191 36 40,1125,6
3742,RC6194 32 34,995,4
3743,RC6194 36 40,1125,3
3744,RC6206 36 40,1450,3
3745,RC6208 20 30,855,6
3746,RC6208 32 34,925,4
3747,RC6208 36 40,1050,6
3748,RC6210 32 34,995,4
3749,RC6210 36 40,1110,6
3750,RC6211 32 34,1125,4
3751,RC9008 28 38,1190,-6
3752,RC9049 28 38,1025,6
3753,RC9081 30 40,1391,6
3754,RC9084 28 38,1295,5
3755,RD692 20 30,315,6
3756,RF1403 30 40    [620419],1095,24
3757,RF1411 30 40,1360,18
3758,RF1439 20 30,965,36
3759,RF1444 30 40,1115,18
3760,RF1714 28 38,1075,6
3761,RF1826 30 40,1250,6
3762,RF1895 30 40,1558,-1
3763,RF1940 30 40,1265,-1
3764,RF1950 24 34,825,54
3765,RF1993 30 40,1090,1
3766,RF2014 20 26,675,4
3767,RF2019 20 30,760,6
3768,RF613 20 26,575,12
3769,RF613 28 38,675,1
3770,RG8367 16 22,675,1
3771,RG8839 16 22,735,4
3772,RG8876 16 22,780,4
3773,RG8881 16 22,795,-1
3774,RG8921 16 22,715,-1
3775,RG8929 16 22,790,4
3776,RG8989 16 22,626,-3
3777,RG8995 16 22,645,4
3778,RG9012 16 22,645,2
3779,RG9067 16 22,630,-4
3780,RG9070 16 22,615,4
3781,RG9072 16 22,670,3
3782,RG9092 16 22,655,12
3783,RG9093 16 22,665,4
3784,RG9095 16 22,695,12
3785,RG9105  16 22           [620419],615,4
3786,RG9140 16 22,595,24
3787,RG9143 16 22    [620419],630,-1
3788,RG9174 16 22,620,-4
3789,RG9181  16 22  [620419],735,4
3790,RG9210 16 22,715,12
3791,RG9220 16 22,845,4
3792,RG9254 16 22,780,16
3793,RG9255 16 22,685,-4
3794,RG9256 16 22,695,4
3795,RG9257 16 22,825,4
3796,RG9258 16 22,760,8
3797,RG9261 16 22,680,8
3798,RG9262 16 22,660,4
3799,RG9265 16 22,725,24
3800,RG9266 16 22,690,4
3801,RG9267 16 22,695,4
3802,RG9270 16 22,635,4
3803,RG9275 16 22,670,12
3804,RG9276 16 22,760,4
3805,RG9277 16 22,695,3
3806,RG9279 16 22,790,4
3807,RG9291 16 22,680,4
3808,RG9296 16 22,825,8
3809,RG9301 16 22,725,8
3810,RG9304 16 22,785,8
3811,RG9313 16 22,890,8
3812,RG9316 16 22,885,4
3813,RH1473 24 34,795,11
3814,RH2600 30 40,990,6
3815,RT1391 20 26,920,4
3816,RT1469 16 26,720,6
3817,RT1536 16 26,565,18
3818,RT1576 16 26   [620439],730,12
3819,RT1591 16 26,780,6
3820,RT1608 16 26,720,11
3821,RT1619 16 26,730,12
3822,RT1620  16  26      [620439],765,6
3823,RT1634 16 26,760,6
3824,RT1640 16 26,760,6
3825,RT1644 16 26,720,12
3826,RT1645 16 26,760,12
3827,RT819 20 26,650,8
3828,RT858 20 26,710,1
3829,RW1092 20 26,1131,12
3830,RW2466 20 26,1331,4
3831,RW491 28 38,1331,6
3832,RW507 28 38,1451,12
3833,RW515 28 38,1601,18
3834,S056 10 18,340,10
3835,S061 10 18,350,8
3836,S063 10 18,350,5
3837,S10 6 16,470,12
3838,S1025 6 16,540,5
3839,S1034 6 16,390,-1
3840,S1048 6 16,520,18
3841,S1059 6 16,350,88
3842,S1074 6 16,335,2
